,wikidata_id,meta_occupation
18786,Q4403877,archeologist
18787,Q4404450,botanist
18788,Q4404612,economist
18789,Q440526,chemist
18790,Q440526,anatomist
18791,Q44053,geographer
18792,Q4405549,botanist
18793,Q440666,chemist
18794,Q4406752,epidemiologist
18795,Q440696,botanist
18796,Q440809,musicologist
18797,Q4409938,astronomer
18798,Q4409938,mathematician
18799,Q4409941,chemist
18800,Q4410911,historian
18801,Q4410911,linguist
18802,Q441099,physicist
18803,Q441099,chemist
18804,Q441099,mathematician
18805,Q441099,meteorologist
18806,Q441104,mathematician
18807,Q441138,geographer
18808,Q441167,chemist
18809,Q441167,mathematician
18810,Q441167,economist
18811,Q441174,astronomer
18812,Q441174,physicist
18813,Q441174,mathematician
18814,Q4411945,botanist
18815,Q441255,mathematician
18816,Q441271,anthropologist
18817,Q4415858,astronomer
18818,Q44167209,geographer
18819,Q4416867,historian
18820,Q44192771,physicist
18821,Q44192771,chemist
18822,Q4419749,astronomer
18823,Q4419754,historian
18824,Q442109,botanist
18825,Q4421738,economist
18826,Q4422490,sociologist
18827,Q442284,botanist
18828,Q442379,archeologist
18829,Q4423819,art theorist
18830,Q4423819,historian
18831,Q4424004,mathematician
18832,Q4424123,paleontologist
18833,Q4424123,zoologist
18834,Q4424246,botanist
18835,Q4424551,historian
18836,Q442476,chemist
18837,Q4424896,historian
18838,Q4425422,archeologist
18839,Q4425422,anthropologist
18840,Q4425422,historian
18841,Q4425867,botanist
18842,Q4426318,botanist
18843,Q4426871,geographer
18844,Q442695,chemist
18845,Q442695,economist
18846,Q4427051,linguist
18847,Q4427168,geologist
18848,Q4427211,chemist
18849,Q4427216,chemist
18850,Q4427226,chemist
18851,Q442818,economist
18852,Q4428563,zoologist
18853,Q4428698,zoologist
18854,Q4428698,botanist
18855,Q4428712,mathematician
18856,Q4428806,botanist
18857,Q4428853,archeologist
18858,Q4429169,botanist
18859,Q4429212,botanist
18860,Q442937,geologist
18861,Q442937,chemist
18862,Q442937,paleontologist
18863,Q442937,botanist
18864,Q442937,zoologist
18865,Q4429763,botanist
18866,Q442978,musicologist
18867,Q4430085,mathematician
18868,Q443012,musicologist
18869,Q443062,zoologist
18870,Q443062,botanist
18871,Q4430916,meteorologist
18872,Q4430916,geographer
18873,Q44318,physicist
18874,Q44318,chemist
18875,Q443194,economist
18876,Q443318,anatomist
18877,Q443356,botanist
18878,Q4439953,astronomer
18879,Q4439978,zoologist
18880,Q44412,physicist
18881,Q44412,chemist
18882,Q4441454,botanist
18883,Q444164,zoologist
18884,Q444237,archeologist
18885,Q444237,historian
18886,Q4442403,botanist
18887,Q4442415,botanist
18888,Q4442805,botanist
18889,Q4443146,anthropologist
18890,Q4443474,physicist
18891,Q4443772,geographer
18892,Q444472,sociologist
18893,Q444472,mathematician
18894,Q444472,economist
18895,Q4445223,botanist
18896,Q44481,astronomer
18897,Q44481,physicist
18898,Q44481,philosopher
18899,Q44481,mathematician
18900,Q44486869,musicologist
18901,Q4449397,chemist
18902,Q445076,astronomer
18903,Q4450823,zoologist
18904,Q445084,geographer
18905,Q445128,astronomer
18906,Q445128,mathematician
18907,Q4451295,linguist
18908,Q445158,astronomer
18909,Q4451623,economist
18910,Q4452075,anthropologist
18911,Q4452239,astronomer
18912,Q4452388,botanist
18913,Q4452865,mathematician
18914,Q4453715,botanist
18915,Q4454715,sociologist
18916,Q4454715,anthropologist
18917,Q4455331,archeologist
18918,Q445560,zoologist
18919,Q445560,botanist
18920,Q4455792,archeologist
18921,Q4455792,anthropologist
18922,Q445815,physicist
18923,Q445815,chemist
18924,Q445843,physicist
18925,Q445843,chemist
18926,Q445843,botanist
18927,Q445918,chemist
18928,Q445943,mathematician
18929,Q446033,zoologist
18930,Q44611030,anatomist
18931,Q4461250,chemist
18932,Q4462197,chemist
18933,Q4462329,chemist
18934,Q446239,zoologist
18935,Q446690,archeologist
18936,Q446690,historian
18937,Q4467468,botanist
18938,Q4467716,botanist
18939,Q446779,pharmacologist
18940,Q446875,chemist
18941,Q446875,zoologist
18942,Q446900,chemist
18943,Q44691,zoologist
18944,Q44691,anatomist
18945,Q44691,paleontologist
18946,Q44691,botanist
18947,Q446955,musicologist
18948,Q4470020,mathematician
18949,Q4470020,historian
18950,Q4470020,linguist
18951,Q447039,astronomer
18952,Q447071,astronomer
18953,Q447071,physicist
18954,Q447071,mathematician
18955,Q447290,physicist
18956,Q447318,astronomer
18957,Q447318,mathematician
18958,Q447318,theologian
18959,Q447318,geographer
18960,Q447324,mathematician
18961,Q4475014,zoologist
18962,Q4475479,anthropologist
18963,Q4476844,musicologist
18964,Q4476996,astronomer
18965,Q4476996,mathematician
18966,Q4477843,zoologist
18967,Q4477850,zoologist
18968,Q447827,historian
18969,Q447827,economist
18970,Q4478294,mathematician
18971,Q4478334,historian
18972,Q447875,chemist
18973,Q4479494,economist
18974,Q4479837,botanist
18975,Q448,political scientist
18976,Q448,historian
18977,Q448,philosopher
18978,Q448,linguist
18979,Q448,art theorist
18980,Q4480300,economist
18981,Q4481066,physicist
18982,Q4481214,astronomer
18983,Q4481214,mathematician
18984,Q448369,zoologist
18985,Q44838,astronomer
18986,Q44838,philosopher
18987,Q44838,geographer
18988,Q448384,geologist
18989,Q448384,geographer
18990,Q4484213,botanist
18991,Q448471,zoologist
18992,Q4485147,historian
18993,Q448548,mathematician
18994,Q448555,geographer
18995,Q44862019,physicist
18996,Q44862019,mathematician
18997,Q4491172,archeologist
18998,Q4491206,botanist
18999,Q4491255,botanist
19000,Q4491273,botanist
19001,Q4491407,zoologist
19002,Q4491636,chemist
19003,Q4492505,botanist
19004,Q4493568,mathematician
19005,Q4493937,astronomer
19006,Q4494983,botanist
19007,Q4495438,astronomer
19008,Q4495461,archeologist
19009,Q44957067,anatomist
19010,Q44957067,botanist
19011,Q4496488,astronomer
19012,Q4496549,geographer
19013,Q4497246,botanist
19014,Q4497590,botanist
19015,Q4497800,geologist
19016,Q4497800,geographer
19017,Q4497824,zoologist
19018,Q44993,chemist
19019,Q4499766,botanist
19020,Q4500277,botanist
19021,Q4501440,mathematician
19022,Q4502475,astronomer
19023,Q4502475,mathematician
19024,Q4502525,linguist
19025,Q4502525,botanist
19026,Q45025505,linguist
19027,Q450271,philosopher
19028,Q450271,historian
19029,Q450271,economist
19030,Q450311,musicologist
19031,Q4503903,zoologist
19032,Q4503903,botanist
19033,Q4505019,astronomer
19034,Q450550,geologist
19035,Q4505562,geographer
19036,Q4505566,botanist
19037,Q450757,astronomer
19038,Q450757,mathematician
19039,Q4508098,geographer
19040,Q4508411,anthropologist
19041,Q450914,archeologist
19042,Q450914,geologist
19043,Q4509584,botanist
19044,Q45096,zoologist
19045,Q450998,mathematician
19046,Q45112,astronomer
19047,Q4511472,physicist
19048,Q4511472,anatomist
19049,Q4511484,physicist
19050,Q4511484,mathematician
19051,Q451154,archeologist
19052,Q451154,anthropologist
19053,Q451154,linguist
19054,Q451176,mathematician
19055,Q45120,zoologist
19056,Q4512795,geographer
19057,Q451292,philosopher
19058,Q451292,archeologist
19059,Q451292,anthropologist
19060,Q451292,historian
19061,Q451293,mathematician
19062,Q451305,physicist
19063,Q451390,astronomer
19064,Q451390,mathematician
19065,Q45141,economist
19066,Q451416,geologist
19067,Q451416,paleontologist
19068,Q451416,botanist
19069,Q451444,chemist
19070,Q4515183,mathematician
19071,Q4515628,economist
19072,Q451566,astronomer
19073,Q451566,mathematician
19074,Q451572,astronomer
19075,Q451572,mathematician
19076,Q451608,physicist
19077,Q451608,musicologist
19078,Q451608,mathematician
19079,Q45161,physicist
19080,Q45161,mathematician
19081,Q4516155,pharmacologist
19082,Q451647,astronomer
19083,Q451647,physicist
19084,Q451647,musicologist
19085,Q451647,mathematician
19086,Q4516613,botanist
19087,Q451667,astronomer
19088,Q451667,physicist
19089,Q451667,mathematician
19090,Q451693,mathematician
19091,Q451719,philosopher
19092,Q451719,mathematician
19093,Q451727,philosopher
19094,Q451727,anatomist
19095,Q4517662,economist
19096,Q4518138,economist
19097,Q4518242,geographer
19098,Q45185,astronomer
19099,Q45185,geographer
19100,Q45189682,historian
19101,Q45189682,geographer
19102,Q45190789,botanist
19103,Q45205296,mathematician
19104,Q452091,physicist
19105,Q452091,theologian
19106,Q452091,historian
19107,Q452091,philosopher
19108,Q452091,mathematician
19109,Q4521085,economist
19110,Q4521085,geographer
19111,Q4521705,physicist
19112,Q4521883,linguist
19113,Q4522009,astronomer
19114,Q4522370,botanist
19115,Q4523032,botanist
19116,Q452335,anatomist
19117,Q4523487,anatomist
19118,Q452354,botanist
19119,Q4523685,astronomer
19120,Q4523811,physicist
19121,Q4524136,economist
19122,Q4524146,botanist
19123,Q4524659,botanist
19124,Q4525468,zoologist
19125,Q4525468,botanist
19126,Q4525696,zoologist
19127,Q4525696,botanist
19128,Q4525913,archeologist
19129,Q4525913,historian
19130,Q4526149,geologist
19131,Q452627,sociologist
19132,Q452627,economist
19133,Q4526285,historian
19134,Q4526285,linguist
19135,Q4526419,anthropologist
19136,Q4526419,geographer
19137,Q4526676,botanist
19138,Q4526859,botanist
19139,Q4526861,botanist
19140,Q4527095,botanist
19141,Q45273036,geographer
19142,Q4527644,botanist
19143,Q4527660,chemist
19144,Q4527684,botanist
19145,Q4528450,botanist
19146,Q4528472,physicist
19147,Q4528472,geologist
19148,Q4528564,geographer
19149,Q45286948,physicist
19150,Q4528721,botanist
19151,Q4528749,mathematician
19152,Q4528909,historian
19153,Q452900,botanist
19154,Q4529248,paleontologist
19155,Q4529248,geologist
19156,Q4529517,astronomer
19157,Q4530026,zoologist
19158,Q4530080,botanist
19159,Q4530755,astronomer
19160,Q453162,physicist
19161,Q453162,anthropologist
19162,Q453162,historian
19163,Q453162,geographer
19164,Q45319014,linguist
19165,Q4532385,chemist
19166,Q4532385,geologist
19167,Q4533139,economist
19168,Q4533433,anatomist
19169,Q4533433,zoologist
19170,Q4533636,historian
19171,Q4533875,sociologist
19172,Q453420,zoologist
19173,Q453420,geologist
19174,Q453420,paleontologist
19175,Q453420,botanist
19176,Q453449,astronomer
19177,Q453449,philosopher
19178,Q453449,mathematician
19179,Q453449,historian
19180,Q4534508,mathematician
19181,Q4534510,geographer
19182,Q4535540,anthropologist
19183,Q4535540,historian
19184,Q4535906,anthropologist
19185,Q4535906,historian
19186,Q45367560,mathematician
19187,Q4536821,geographer
19188,Q4536832,economist
19189,Q453690,astronomer
19190,Q453697,physicist
19191,Q453697,philosopher
19192,Q453697,musicologist
19193,Q453697,mathematician
19194,Q4537145,anatomist
19195,Q453723,astronomer
19196,Q4538048,economist
19197,Q4538090,mathematician
19198,Q4538138,archeologist
19199,Q4538166,botanist
19200,Q4538247,economist
19201,Q4538978,mathematician
19202,Q453933,chemist
19203,Q4539420,economist
19204,Q4539537,archeologist
19205,Q4540405,astronomer
19206,Q454243,astronomer
19207,Q454243,physicist
19208,Q454324,astronomer
19209,Q454324,mathematician
19210,Q454324,geographer
19211,Q454349,theologian
19212,Q454603,astronomer
19213,Q454603,geographer
19214,Q454700,geologist
19215,Q454709,paleontologist
19216,Q454743,philosopher
19217,Q454743,musicologist
19218,Q454743,theologian
19219,Q454758,mathematician
19220,Q454758,economist
19221,Q454770,archeologist
19222,Q454770,historian
19223,Q454770,linguist
19224,Q454792,geologist
19225,Q454938,geographer
19226,Q454938,mathematician
19227,Q455001,mathematician
19228,Q455072,economist
19229,Q455162,philosopher
19230,Q455162,zoologist
19231,Q455194,zoologist
19232,Q455257,astronomer
19233,Q455257,physicist
19234,Q455349,botanist
19235,Q455406,physicist
19236,Q455406,astronomer
19237,Q455406,geographer
19238,Q455406,philosopher
19239,Q455406,mathematician
19240,Q455430,archeologist
19241,Q455430,historian
19242,Q455438,zoologist
19243,Q455438,botanist
19244,Q455560,musicologist
19245,Q455618,musicologist
19246,Q45567964,astronomer
19247,Q45567964,historian
19248,Q455777,anatomist
19249,Q455777,botanist
19250,Q455834,astronomer
19251,Q455874,musicologist
19252,Q455874,historian
19253,Q4558850,archeologist
19254,Q4558850,anthropologist
19255,Q456126,historian
19256,Q456126,theologian
19257,Q45613140,astronomer
19258,Q45613140,mathematician
19259,Q456273,archeologist
19260,Q456273,historian
19261,Q456303,historian
19262,Q456303,botanist
19263,Q4563312,economist
19264,Q456449,paleontologist
19265,Q456449,geologist
19266,Q456560,philosopher
19267,Q456560,mathematician
19268,Q456569,historian
19269,Q456569,botanist
19270,Q4566426,zoologist
19271,Q4566426,botanist
19272,Q456678,paleontologist
19273,Q456697,chemist
19274,Q456738,zoologist
19275,Q456738,botanist
19276,Q456820,anatomist
19277,Q457084,zoologist
19278,Q4571651,botanist
19279,Q457191,botanist
19280,Q4574253,geologist
19281,Q45743469,archeologist
19282,Q4575123,economist
19283,Q4575881,archeologist
19284,Q4575881,historian
19285,Q457986,philosopher
19286,Q458004,zoologist
19287,Q458004,botanist
19288,Q458154,physicist
19289,Q458154,chemist
19290,Q458245,geologist
19291,Q458245,meteorologist
19292,Q458245,geographer
19293,Q45845604,mathematician
19294,Q4587779,astronomer
19295,Q458822,geographer
19296,Q458941,zoologist
19297,Q458941,botanist
19298,Q458966,sociologist
19299,Q458981,musicologist
19300,Q458992,botanist
19301,Q4590600,geographer
19302,Q459269,physicist
19303,Q45936,philosopher
19304,Q45936,historian
19305,Q45936,geographer
19306,Q459735,astronomer
19307,Q459735,mathematician
19308,Q459749,theologian
19309,Q459921,astronomer
19310,Q459921,philosopher
19311,Q459921,mathematician
19312,Q460400,economist
19313,Q460747,astronomer
19314,Q460747,physicist
19315,Q460791,astronomer
19316,Q460791,mathematician
19317,Q460867,zoologist
19318,Q460867,botanist
19319,Q460922,physicist
19320,Q46096,musicologist
19321,Q46103729,astronomer
19322,Q461062,mathematician
19323,Q461083,anatomist
19324,Q461116,physicist
19325,Q461116,philosopher
19326,Q461116,mathematician
19327,Q461116,theologian
19328,Q461129,zoologist
19329,Q461129,botanist
19330,Q461381,zoologist
19331,Q461381,botanist
19332,Q46152119,geologist
19333,Q461620,zoologist
19334,Q461620,botanist
19335,Q461733,physicist
19336,Q461733,theologian
19337,Q461733,linguist
19338,Q461733,archeologist
19339,Q461733,anthropologist
19340,Q461931,botanist
19341,Q461991,economist
19342,Q462101,geologist
19343,Q462269,physicist
19344,Q462269,botanist
19345,Q462762,chemist
19346,Q463372,physicist
19347,Q463374,astronomer
19348,Q463374,mathematician
19349,Q463469,anatomist
19350,Q463570,physicist
19351,Q463570,historian
19352,Q463570,archeologist
19353,Q463570,zoologist
19354,Q4639752,economist
19355,Q464,astronomer
19356,Q464,physicist
19357,Q464,mathematician
19358,Q464379,musicologist
19359,Q464518,anthropologist
19360,Q464518,geographer
19361,Q4647044,archeologist
19362,Q4647044,anthropologist
19363,Q4647766,meteorologist
19364,Q464882,physicist
19365,Q465056,historian
19366,Q465056,geographer
19367,Q46522971,geographer
19368,Q465282,astronomer
19369,Q465282,philosopher
19370,Q465282,historian
19371,Q465385,geologist
19372,Q465387,zoologist
19373,Q465387,paleontologist
19374,Q465387,botanist
19375,Q465644,anthropologist
19376,Q465644,historian
19377,Q465779,geologist
19378,Q465834,botanist
19379,Q465898,botanist
19380,Q465930,archeologist
19381,Q465930,anthropologist
19382,Q465930,historian
19383,Q465930,linguist
19384,Q466093,philosopher
19385,Q466093,historian
19386,Q466093,botanist
19387,Q4661090,geographer
19388,Q466122,geographer
19389,Q46633,astronomer
19390,Q46633,philosopher
19391,Q46633,mathematician
19392,Q46633,economist
19393,Q46642531,mathematician
19394,Q4664586,astronomer
19395,Q4664587,astronomer
19396,Q4664587,historian
19397,Q466498,zoologist
19398,Q466498,paleontologist
19399,Q466498,botanist
19400,Q466503,zoologist
19401,Q466503,paleontologist
19402,Q466503,geologist
19403,Q466577,physicist
19404,Q466779,astronomer
19405,Q466851,philosopher
19406,Q466851,mathematician
19407,Q4668855,mathematician
19408,Q4668863,anthropologist
19409,Q4668916,botanist
19410,Q4669064,archeologist
19411,Q4669064,anthropologist
19412,Q4669154,mathematician
19413,Q4673700,mathematician
19414,Q4673709,zoologist
19415,Q467616,philosopher
19416,Q467616,historian
19417,Q467616,economist
19418,Q4676751,theologian
19419,Q4676751,botanist
19420,Q467705,chemist
19421,Q467772,mathematician
19422,Q46778,archeologist
19423,Q46778,anthropologist
19424,Q46778,historian
19425,Q467789,historian
19426,Q4678639,physicist
19427,Q4678639,meteorologist
19428,Q4678653,physicist
19429,Q4678654,geologist
19430,Q46788853,zoologist
19431,Q4678889,economist
19432,Q4678932,mathematician
19433,Q467962,zoologist
19434,Q467962,physicist
19435,Q467962,paleontologist
19436,Q467962,botanist
19437,Q4679934,physicist
19438,Q46809475,botanist
19439,Q468149,zoologist
19440,Q468149,botanist
19441,Q46830,physicist
19442,Q46830,astronomer
19443,Q46830,philosopher
19444,Q468303,chemist
19445,Q468316,pharmacologist
19446,Q468316,chemist
19447,Q468330,chemist
19448,Q4684142,chemist
19449,Q4684156,mathematician
19450,Q4684156,linguist
19451,Q468432,historian
19452,Q468432,geographer
19453,Q4684341,astronomer
19454,Q4684421,zoologist
19455,Q4684440,zoologist
19456,Q4684706,astronomer
19457,Q468473,philosopher
19458,Q468473,economist
19459,Q4684777,paleontologist
19460,Q4684779,anatomist
19461,Q4684780,botanist
19462,Q468618,archeologist
19463,Q468618,historian
19464,Q468833,astronomer
19465,Q46923532,physicist
19466,Q4693039,astronomer
19467,Q4693059,anatomist
19468,Q4693059,botanist
19469,Q469467,musicologist
19470,Q4695346,mathematician
19471,Q4695346,historian
19472,Q4695507,mathematician
19473,Q4695524,mathematician
19474,Q4697193,chemist
19475,Q4697193,botanist
19476,Q46972734,historian
19477,Q469780,anthropologist
19478,Q469780,geographer
19479,Q469780,botanist
19480,Q469783,botanist
19481,Q469844,botanist
19482,Q46992572,archeologist
