,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1140,Q6536170,Kurita Hiroshi,re_japan,Japan,1835.0,historian,non_europe,re_japan
1141,Q6533291,Nagakubo Sekisui,re_japan,Japan,1717.0,geographer,non_europe,re_japan
1142,Q65666119,Uehara Rokushirō,re_japan,Japan,1848.0,musicologist,non_europe,re_japan
1143,Q11599994,Masuzō Kasama,re_japan,Japan,1844.0,historian,non_europe,re_japan
1144,Q11464264,Ono Ranzan,re_japan,Japan,1729.0,botanist,non_europe,re_japan
1145,Q6535199,Ishizuka Tatsumaro,re_japan,Japan,1764.0,historian,non_europe,re_japan
1146,Q559747,Yoshida Shōin,re_japan,Japan,1830.0,philosopher,non_europe,re_japan
1147,Q662447,Takebe Katahiro,re_japan,Japan,1664.0,mathematician,non_europe,re_japan
1148,Q6533159,Shigeno Yasutsugu,re_japan,Japan,1827.0,historian,non_europe,re_japan
1149,Q6536869,Tsurumine Shigenobu,re_japan,Japan,1788.0,linguist,non_europe,re_japan
1150,Q6537362,Hanawa Hokiichi,re_japan,Japan,1746.0,linguist | philosopher | historian,non_europe,re_japan
1151,Q3135437,Arima Yoriyuki,re_japan,Japan,1714.0,mathematician,non_europe,re_japan
1152,Q1721396,Kaibara Ekken,re_japan,Japan,1630.0,botanist | philosopher,non_europe,re_japan
1153,Q6537486,Fujitani Mitsue,re_japan,Japan,1768.0,linguist,non_europe,re_japan
1154,Q6565636,Yamazaki Ansai,re_japan,Japan,1619.0,philosopher,non_europe,re_japan
1155,Q6531189,Kawamoto Kōmin,re_japan,Japan,1810.0,chemist,non_europe,re_japan
1156,Q3200722,Horie Kuwajirō,re_japan,Japan,1831.0,chemist,non_europe,re_japan
1157,Q2972146,Nakae Chōmin,re_japan,Japan,1847.0,philosopher,non_europe,re_japan
1158,Q6536708,Tanikawa Kotosuga,re_japan,Japan,1709.0,linguist,non_europe,re_japan
1159,Q222227,Kūkai,re_japan,Japan,774.0,linguist | philosopher,non_europe,re_japan
1160,Q4389511,Tominaga Nakamoto,re_japan,Japan,1715.0,philosopher,non_europe,re_japan
1161,Q11496410,Toita Yasusuke,re_japan,Japan,1708.0,astronomer | mathematician,non_europe,re_japan
1162,Q6533120,Sakatani Rōro,re_japan,Japan,1822.0,political scientist,non_europe,re_japan
1163,Q6565667,Yamada Hōkoku,re_japan,Japan,1805.0,political scientist,non_europe,re_japan
1164,Q6538196,Yokoyama Yoshikiyo,re_japan,Japan,1826.0,historian,non_europe,re_japan
1165,Q3016941,Date Munehiro,re_japan,Japan,1802.0,linguist | historian,non_europe,re_japan
1166,Q6537102,Nakane Kōtei,re_japan,Japan,1839.0,philosopher,non_europe,re_japan
1167,Q11642302,Endō Moritoshi,re_japan,Japan,1669.0,astronomer,non_europe,re_japan
1168,Q655390,Fujiwara Seika,re_japan,Japan,1561.0,philosopher,non_europe,re_japan
1169,Q284038,Matsudaira Sadanobu,re_japan,Japan,1759.0,philosopher,non_europe,re_japan
1170,Q3388163,Akizuki Teijirō,re_japan,Japan,1824.0,philosopher,non_europe,re_japan
1171,Q6100305,Iwahashi Zenbei,re_japan,Japan,1756.0,astronomer,non_europe,re_japan
1172,Q2090901,Aizawa Seishisai,re_japan,Japan,1782.0,philosopher | political scientist,non_europe,re_japan
1173,Q11545971,Yasuya Takeichi,re_japan,Japan,1847.0,theologian,non_europe,re_japan
1174,Q3128828,Hayashi Ryūtan,re_japan,Japan,1744.0,philosopher,non_europe,re_japan
1175,Q6563588,Nakai Riken,re_japan,Japan,1732.0,philosopher,non_europe,re_japan
1176,Q6538408,Isomura Yoshinori,re_japan,Japan,1650.0,mathematician,non_europe,re_japan
