,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
34019,Q3107196,Giovanni Gaetano Bottari,re_italy,Italy,1689.0,archeologist,europe,re_europe
34022,Q27188260,Giuseppe Carpani,re_italy,Italy,1683.0,theologian,europe,re_europe
34028,Q3045526,Dídac Montfar Sorts i Cellers,re_spain,Spain,1600.0,historian,europe,re_europe
34033,Q7406419,Salvador José Mañer,re_spain,Spain,1676.0,historian,europe,re_europe
34037,Q1230528,Giovanni Poleni,re_italy,Italy,1683.0,physicist | astronomer | mathematician | geographer | meteorologist,europe,re_europe
34046,Q17301886,Pere Serra i Postius,re_spain,Spain,1671.0,historian,europe,re_europe
34047,Q72394,Johann Georg Wirsung,re_italy,Italy,1600.0,anatomist,europe,re_europe
34053,Q433401,Paul Lucas,re_spain,Spain,1664.0,anatomist,europe,re_europe
34057,Q3108184,Giusto Fontanini,re_italy,Italy,1666.0,archeologist,europe,re_europe
34058,Q107123486,Giovanni Graziani,re_italy,Italy,1670.0,historian,europe,re_europe
34060,Q3776494,Gregorio Caloprese,re_italy,Italy,1654.0,philosopher | mathematician,europe,re_europe
34063,Q55769135,Giovan Battista Ricciardi,re_italy,Italy,1623.0,philosopher,europe,re_europe
34075,Q3875898,Niccolò Toppi,re_italy,Italy,1607.0,historian,europe,re_europe
34123,Q5880098,Giovanni Antonio Summonte,re_italy,Italy,1600.0,historian,europe,re_europe
34135,Q5484103,Francisco de Artiga,re_spain,Spain,1650.0,mathematician,europe,re_europe
34159,Q20056516,Francisco Balbasor,re_italy,Italy,1673.0,mathematician,europe,re_europe
34163,Q16854109,Filippo Riceputi,re_italy,Italy,1667.0,historian,europe,re_europe
34170,Q11934585,Magí Canyelles,re_spain,Spain,1622.0,historian,europe,re_europe
34185,Q63355892,Domenico Sabbatino,re_italy,Italy,1653.0,theologian,europe,re_europe
34205,Q3972790,Stefano da Cesena,re_italy,Italy,1605.0,theologian,europe,re_europe
34209,Q15679359,Giano Pirro Pincio,re_italy,Italy,1600.0,historian,europe,re_europe
34225,Q47507140,Jerónimo de Abarrátegui y Figueroa,re_spain,Spain,1653.0,theologian,europe,re_europe
34237,Q11934552,Magdalena Rialp,re_spain,Spain,1668.0,philosopher,europe,re_europe
34245,Q7000093,Paolo Bonoli,re_italy,Italy,1630.0,historian,europe,re_europe
34251,Q3750770,Francesco Vandelli,re_italy,Italy,1694.0,astronomer | mathematician,europe,re_europe
34263,Q24737372,Ambraccio Dell'Ale,re_italy,Italy,1600.0,philosopher,europe,re_europe
34264,Q3565991,Gabriele Manfredi,re_italy,Italy,1681.0,mathematician,europe,re_europe
34273,Q395714,Agostino Scilla,re_italy,Italy,1639.0,philosopher | paleontologist,europe,re_europe
34288,Q2894300,Miguel de Portilla y Esquivel,re_spain,Spain,1660.0,historian,europe,re_europe
34293,Q44167082,Francesc Meliton,re_spain,Spain,1681.0,astronomer,europe,re_europe
